rainfall,temperature,soil_type,land_hectares,yield_tons,crop
265.84,20.63,Loamy,7.13,24.91,Rice
480.86,37.39,Red,9.05,35.25,Sorghum
746.29,20.23,Red,6.24,25.73,Millet
650.26,16.33,Sandy,3.67,19.83,Peanut
703.16,18.34,Red,8.01,23.59,Sorghum
399.01,18.77,Loamy,3.83,21.75,Tomato
255.8,21.44,Red,5.34,21.16,Pulses
792.95,22.59,Red,9.03,31.58,Sorghum
585.07,16.17,Black,6.16,22.32,Sunflower
892.44,28.7,Black,7.3,36.09,Sunflower
477.64,20.93,Clay,2.51,17.96,Lentils
273.7,29.95,Loamy,5.99,26.57,Potato
873.65,27.77,Loamy,7.16,38.81,Potato
669.71,39.51,Black,7.03,33.29,Sunflower
727.47,19.32,Red,8.36,28.38,Sorghum
663.25,39.56,Sandy,1.6,18.54,Maize
304.1,36.76,Clay,1.47,16.94,Barley
469.0,29.08,Sandy,2.91,26.49,Watermelon
493.98,17.21,Red,4.76,15.15,Millet
297.5,19.91,Black,1.02,9.54,Cotton
346.99,25.31,Clay,0.74,13.68,Lentils
908.96,24.27,Sandy,8.28,33.29,Cucumber
891.57,30.76,Sandy,3.3,22.03,Peanut
430.64,23.17,Sandy,9.78,25.86,Peanut
954.3,19.72,Clay,8.6,32.51,Mustard
1190.51,15.06,Sandy,3.72,25.66,Maize
877.18,17.31,Loamy,8.21,30.7,Tomato
1040.18,19.23,Loamy,1.03,19.28,Potato
1060.17,27.18,Clay,8.26,37.61,Barley
306.37,18.17,Red,5.2,18.07,Millet
264.28,28.74,Clay,7.61,24.76,Mustard
935.84,37.29,Red,1.0,18.25,Sorghum
1108.61,38.65,Black,2.07,22.25,Sunflower
540.37,36.99,Loamy,8.56,30.13,Sugarcane
832.8,17.29,Loamy,8.7,28.98,Tomato
375.61,26.64,Red,5.22,20.07,Millet
925.56,26.99,Black,2.58,15.61,Cotton
301.45,37.23,Loamy,7.41,33.49,Potato
640.27,24.91,Black,8.17,31.35,Soybean
227.8,36.27,Red,8.62,31.72,Groundnut
262.0,36.49,Loamy,9.13,32.43,Tomato
723.24,24.41,Loamy,7.81,27.83,Rice
782.64,28.89,Loamy,8.96,36.87,Rice
421.19,16.56,Black,1.6,9.74,Soybean
637.08,19.25,Red,5.14,22.34,Groundnut
635.71,26.49,Black,9.52,32.28,Sunflower
1086.44,35.43,Sandy,2.8,23.92,Maize
393.72,27.48,Sandy,8.05,27.15,Maize
532.91,16.92,Black,8.26,27.28,Cotton
661.31,17.47,Sandy,6.95,26.74,Peanut
939.4,16.22,Sandy,7.57,26.39,Watermelon
1160.93,28.79,Black,9.53,39.93,Cotton
1147.24,29.36,Black,1.01,21.87,Cotton
921.48,31.55,Sandy,2.18,19.91,Cucumber
217.83,26.66,Red,5.83,23.41,Millet
560.22,16.29,Loamy,3.79,19.53,Rice
686.03,32.36,Clay,8.17,35.46,Barley
563.44,20.95,Black,0.63,12.5,Cotton
319.8,15.4,Clay,0.72,2.82,Mustard
776.05,23.73,Loamy,1.84,22.47,Potato
918.62,20.2,Red,3.1,21.8,Sorghum
1141.37,15.86,Loamy,7.22,32.77,Tomato
954.26,37.98,Sandy,9.28,33.96,Peanut
459.26,18.8,Sandy,2.94,13.13,Maize
271.91,30.66,Sandy,8.71,29.85,Watermelon
986.74,16.74,Clay,8.51,35.69,Wheat
701.9,33.9,Red,1.51,18.41,Pulses
270.62,35.2,Red,6.07,23.87,Millet
331.76,17.55,Clay,2.48,14.28,Wheat
728.47,23.76,Red,4.52,23.72,Sorghum
662.01,24.72,Loamy,0.71,16.84,Rice
287.83,34.13,Red,4.24,24.21,Sorghum
1168.63,26.65,Clay,5.19,32.22,Barley
838.9,25.58,Red,3.25,23.76,Sorghum
312.45,18.63,Red,6.61,21.58,Groundnut
876.64,31.27,Sandy,0.51,14.94,Watermelon
445.49,21.91,Red,2.34,14.56,Groundnut
712.51,38.08,Loamy,8.38,35.92,Sugarcane
1024.39,18.49,Sandy,6.4,25.79,Watermelon
423.51,26.62,Clay,5.58,23.13,Lentils
714.88,39.66,Sandy,7.38,37.19,Peanut
240.58,35.51,Black,8.37,27.3,Soybean
1063.96,17.8,Loamy,2.36,20.51,Tomato
568.37,28.82,Red,3.01,20.74,Groundnut
799.99,37.16,Loamy,8.6,34.45,Sugarcane
871.75,25.48,Clay,9.31,39.42,Lentils
424.14,23.87,Black,9.88,32.12,Chickpeas
929.67,26.66,Clay,8.39,32.86,Mustard
1098.65,32.6,Loamy,6.69,32.72,Tomato
396.92,15.09,Clay,6.89,23.08,Mustard
911.71,35.36,Red,0.82,29.04,Groundnut
207.58,18.39,Clay,7.26,14.94,Mustard
1022.19,29.23,Red,8.5,37.9,Pulses
872.86,19.93,Loamy,7.04,34.16,Tomato
601.99,17.23,Clay,8.33,30.1,Wheat
770.27,36.88,Sandy,4.53,25.36,Cucumber
981.86,16.86,Red,7.31,25.67,Groundnut
603.87,32.47,Loamy,2.75,25.67,Tomato
986.07,39.97,Sandy,4.01,27.7,Cucumber
901.3,18.96,Black,3.11,22.33,Chickpeas
1190.17,34.56,Sandy,7.17,37.41,Peanut
1051.12,37.63,Loamy,5.71,33.19,Tomato
958.62,29.43,Clay,5.48,28.95,Mustard
418.38,28.4,Black,3.53,18.88,Chickpeas
439.11,28.14,Sandy,7.0,28.39,Watermelon
643.48,23.44,Sandy,5.58,22.17,Peanut
754.87,17.1,Sandy,8.82,36.17,Maize
376.68,22.03,Sandy,4.77,21.34,Cucumber
631.48,23.17,Sandy,6.57,32.21,Peanut
1162.73,32.6,Black,9.84,40.63,Sunflower
1133.49,33.25,Red,7.22,34.71,Groundnut
1043.38,37.64,Clay,1.97,27.18,Barley
207.4,18.62,Clay,5.44,18.84,Lentils
988.63,30.08,Black,1.88,25.21,Cotton
961.55,38.84,Red,5.62,29.07,Sorghum
1045.57,26.33,Sandy,9.82,39.47,Peanut
656.05,26.67,Red,2.98,13.22,Pulses
341.3,33.18,Clay,6.58,29.49,Wheat
1096.09,38.07,Loamy,7.64,38.9,Potato
1019.56,33.06,Clay,7.94,40.85,Mustard
979.81,25.67,Black,5.53,27.46,Sunflower
340.76,29.33,Sandy,6.11,20.48,Watermelon
1121.93,23.3,Black,6.81,30.85,Chickpeas
288.72,36.52,Sandy,4.03,21.88,Maize
299.11,38.06,Red,6.07,32.45,Pulses
448.35,30.4,Red,2.01,12.1,Millet
471.0,31.07,Clay,5.99,27.29,Lentils
413.1,27.43,Sandy,9.95,31.32,Cucumber
949.14,21.12,Loamy,6.62,30.57,Sugarcane
581.02,24.13,Red,5.45,24.84,Sorghum
642.2,20.38,Black,3.65,16.14,Soybean
731.06,30.85,Red,9.37,35.1,Pulses
228.41,20.11,Sandy,6.52,25.61,Peanut
387.36,30.31,Loamy,3.73,23.99,Sugarcane
215.3,19.31,Loamy,6.68,23.52,Tomato
333.08,32.98,Black,0.85,14.2,Chickpeas
616.64,30.43,Clay,6.85,30.81,Wheat
300.28,31.33,Red,6.7,28.68,Groundnut
573.86,20.36,Red,7.47,30.99,Pulses
239.33,38.56,Red,2.7,20.91,Millet
541.47,25.42,Loamy,3.3,19.69,Potato
1035.0,39.98,Loamy,0.81,28.24,Tomato
1032.36,15.87,Clay,3.65,18.57,Barley
935.26,15.72,Sandy,8.42,25.05,Watermelon
515.05,36.05,Clay,7.99,27.06,Mustard
743.41,33.54,Red,0.9,17.44,Groundnut
1015.46,23.66,Clay,1.74,18.7,Lentils
1137.93,26.19,Loamy,8.88,29.86,Sugarcane
379.79,34.59,Sandy,2.71,17.12,Cucumber
599.15,34.71,Loamy,3.87,22.22,Sugarcane
277.89,25.67,Black,1.31,15.24,Cotton
457.05,33.62,Sandy,6.32,28.33,Watermelon
207.41,25.86,Sandy,7.8,26.93,Maize
677.74,25.89,Red,9.36,31.07,Sorghum
807.58,18.23,Black,9.09,30.69,Sunflower
952.99,36.6,Clay,6.89,37.99,Barley
697.51,15.62,Black,5.04,21.8,Sunflower
1056.33,16.21,Loamy,6.6,29.24,Sugarcane
216.22,18.12,Clay,9.03,26.1,Barley
627.61,17.9,Sandy,2.52,18.26,Cucumber
990.44,17.14,Black,5.89,26.87,Sunflower
231.34,18.48,Clay,2.45,7.1,Mustard
683.2,33.85,Loamy,7.33,26.79,Sugarcane
531.35,38.18,Sandy,0.97,23.65,Watermelon
291.34,32.72,Red,4.33,21.19,Groundnut
723.82,32.59,Sandy,5.45,27.6,Cucumber
991.75,26.56,Red,0.86,22.69,Pulses
815.67,37.74,Sandy,4.09,20.73,Watermelon
463.24,31.19,Red,8.08,31.42,Groundnut
591.89,20.77,Sandy,2.16,13.93,Maize
271.51,36.56,Clay,4.23,20.59,Barley
817.33,34.89,Red,3.32,29.73,Millet
592.84,24.62,Clay,4.5,21.47,Mustard
735.56,18.48,Black,3.89,18.81,Soybean
820.19,27.96,Red,3.39,26.51,Groundnut
1191.62,26.8,Black,1.92,26.23,Cotton
235.19,29.15,Red,3.06,12.98,Pulses
377.81,27.01,Red,1.81,16.92,Pulses
488.99,25.95,Clay,7.15,28.99,Lentils
262.38,28.81,Red,1.77,14.03,Pulses
624.04,15.62,Loamy,7.28,26.02,Tomato
552.9,22.43,Black,7.0,24.27,Soybean
661.52,30.03,Sandy,2.26,25.24,Cucumber
1199.92,22.83,Red,3.44,23.61,Sorghum
1102.47,22.23,Clay,7.89,32.55,Mustard
1009.04,16.07,Sandy,9.63,39.08,Cucumber
368.18,30.38,Sandy,3.43,28.94,Peanut
951.56,35.26,Red,2.43,24.41,Sorghum
852.83,25.22,Black,6.06,28.95,Soybean
1140.17,24.11,Red,3.01,22.42,Pulses
1141.21,25.62,Sandy,8.57,39.98,Maize
624.7,19.59,Loamy,8.85,32.75,Rice
489.03,28.59,Black,6.02,25.16,Soybean
849.4,24.95,Sandy,1.52,17.03,Cucumber
1006.87,23.62,Black,9.81,32.65,Chickpeas
937.7,28.06,Sandy,1.57,22.24,Watermelon
755.58,27.73,Clay,9.16,41.97,Barley
823.24,30.78,Sandy,9.97,36.65,Maize
394.66,27.68,Sandy,6.95,27.91,Cucumber
1049.66,37.6,Sandy,1.17,24.66,Peanut
519.59,39.44,Red,0.71,20.85,Sorghum
1032.76,33.91,Black,2.35,24.99,Soybean
1152.74,32.64,Black,1.8,28.65,Sunflower
320.23,29.69,Loamy,6.54,22.32,Rice
854.6,34.07,Sandy,9.19,41.94,Peanut
841.09,22.48,Clay,2.11,20.73,Wheat
1012.43,18.23,Black,6.72,33.64,Chickpeas
994.19,25.81,Clay,8.94,33.7,Barley
400.24,18.07,Black,1.62,15.93,Sunflower
934.16,39.38,Sandy,6.61,32.22,Cucumber
667.07,34.76,Loamy,1.07,18.84,Sugarcane
653.68,16.3,Red,2.81,18.31,Sorghum
415.17,26.47,Red,1.55,19.5,Sorghum
238.91,23.53,Loamy,5.98,21.72,Rice
512.87,30.49,Black,4.0,21.75,Chickpeas
838.09,24.26,Red,6.88,28.88,Millet
503.08,32.39,Clay,8.94,32.28,Barley
246.85,25.67,Sandy,6.28,13.1,Peanut
785.24,27.12,Sandy,4.89,27.18,Watermelon
939.88,39.34,Clay,8.28,37.78,Mustard
482.11,25.74,Clay,1.17,12.69,Lentils
597.31,24.71,Red,4.62,22.23,Groundnut
467.33,34.72,Clay,8.64,33.83,Mustard
552.85,33.79,Loamy,1.51,15.86,Sugarcane
660.84,28.07,Black,7.99,28.52,Sunflower
787.81,29.62,Sandy,4.3,25.58,Maize
678.46,31.4,Clay,4.2,25.76,Barley
539.57,35.33,Loamy,2.9,17.53,Tomato
1083.79,23.06,Black,4.1,27.51,Chickpeas
904.57,15.9,Black,7.39,27.32,Cotton
1089.24,31.04,Black,3.52,24.29,Chickpeas
580.8,21.21,Clay,3.64,15.66,Mustard
367.21,28.5,Sandy,4.82,24.75,Peanut
755.93,28.84,Clay,2.57,24.78,Lentils
924.71,21.68,Black,1.17,15.32,Sunflower
356.14,34.91,Loamy,4.02,16.94,Potato
1193.12,17.56,Red,1.52,20.6,Millet
1118.62,23.11,Loamy,2.01,20.76,Potato
654.14,25.24,Black,6.63,23.23,Sunflower
873.04,15.58,Black,8.47,31.87,Soybean
742.43,21.68,Black,9.25,33.22,Soybean
510.37,17.59,Black,5.97,21.78,Chickpeas
542.21,35.56,Red,8.07,33.46,Millet
388.47,34.94,Red,9.54,35.1,Groundnut
766.07,36.18,Black,3.16,26.54,Chickpeas
918.25,32.86,Loamy,7.15,34.55,Tomato
905.94,16.24,Clay,0.86,14.64,Mustard
998.6,30.33,Red,2.61,24.97,Sorghum
710.93,28.05,Clay,4.0,21.1,Mustard
1018.82,20.16,Sandy,6.94,28.75,Watermelon
945.58,17.81,Sandy,2.96,18.55,Peanut
957.03,21.11,Black,8.45,34.96,Cotton
298.68,19.32,Red,1.93,12.84,Pulses
295.48,18.24,Sandy,8.09,26.6,Peanut
756.36,23.38,Sandy,3.98,20.74,Peanut
1012.87,36.68,Red,2.7,23.24,Millet
595.77,19.05,Black,6.78,29.48,Cotton
206.49,24.55,Clay,9.32,29.68,Mustard
1078.28,28.08,Sandy,5.25,29.29,Cucumber
727.34,27.47,Black,1.17,14.89,Chickpeas
811.31,23.81,Sandy,5.32,23.2,Peanut
784.08,19.64,Clay,7.99,28.34,Lentils
802.05,26.84,Clay,3.97,24.62,Mustard
220.22,29.25,Loamy,1.75,14.41,Tomato
554.79,18.51,Loamy,8.53,27.94,Potato
1119.22,32.79,Black,5.39,33.24,Sunflower
237.44,32.02,Black,4.15,21.1,Cotton
212.55,23.46,Black,1.54,17.9,Sunflower
1012.54,26.41,Sandy,3.5,20.58,Watermelon
403.97,38.36,Sandy,5.28,28.3,Watermelon
212.39,36.22,Clay,3.16,21.36,Barley
645.67,23.47,Black,3.3,20.37,Soybean
393.78,39.43,Loamy,0.84,20.32,Rice
507.7,25.11,Black,9.39,33.86,Chickpeas
1151.91,21.94,Loamy,4.97,27.41,Rice
486.33,33.66,Sandy,5.93,25.94,Watermelon
1029.82,40.0,Clay,6.76,40.96,Barley
856.9,16.26,Sandy,2.45,19.25,Peanut
568.47,25.83,Loamy,2.24,17.05,Tomato
659.78,34.99,Loamy,3.13,24.97,Potato
724.62,29.77,Red,6.19,30.26,Millet
1140.94,34.72,Red,8.24,43.33,Sorghum
1104.04,25.77,Clay,6.49,33.02,Lentils
708.21,15.13,Clay,2.46,12.93,Mustard
388.9,28.77,Red,4.74,24.57,Millet
444.16,19.1,Sandy,5.46,21.87,Watermelon
330.71,24.8,Clay,9.77,30.77,Wheat
860.88,22.71,Loamy,5.0,21.75,Tomato
927.9,26.24,Sandy,4.66,21.56,Peanut
799.42,21.71,Black,2.44,18.59,Chickpeas
913.69,20.99,Clay,9.84,31.13,Mustard
1144.7,39.91,Black,5.73,30.59,Soybean
1086.03,28.79,Loamy,4.22,29.3,Rice
734.5,31.28,Sandy,9.99,35.84,Cucumber
510.42,16.42,Loamy,4.12,19.1,Rice
495.99,38.13,Red,9.78,34.86,Groundnut
644.04,33.21,Sandy,3.63,26.72,Maize
1195.67,31.13,Sandy,9.44,35.31,Cucumber
522.53,29.69,Clay,7.37,27.19,Wheat
277.34,36.34,Loamy,6.93,24.47,Tomato
440.71,16.32,Red,9.15,26.06,Sorghum
937.34,39.36,Clay,7.56,34.74,Mustard
467.65,38.53,Clay,2.6,24.31,Mustard
941.99,24.83,Sandy,5.94,28.71,Maize
868.15,18.27,Clay,4.84,24.04,Lentils
675.87,23.97,Red,7.79,28.66,Groundnut
259.2,38.99,Red,7.25,28.88,Sorghum
650.55,25.87,Black,0.83,16.88,Chickpeas
443.79,21.86,Sandy,5.38,22.24,Maize
526.12,15.18,Red,3.31,18.49,Millet
518.29,15.72,Loamy,5.57,22.38,Potato
1048.99,22.26,Clay,5.96,31.94,Wheat
268.32,20.8,Loamy,9.27,23.69,Rice
374.72,19.54,Black,1.42,15.59,Chickpeas
662.05,37.79,Red,3.74,30.27,Groundnut
238.5,27.04,Black,4.22,15.99,Chickpeas
301.07,15.53,Sandy,1.94,16.0,Watermelon
792.44,29.59,Loamy,8.41,23.9,Tomato
274.69,26.24,Red,4.19,16.1,Pulses
381.46,22.87,Red,4.22,19.58,Groundnut
808.5,20.51,Red,1.45,16.4,Groundnut
587.38,26.63,Loamy,8.7,29.86,Rice
1038.06,19.92,Red,6.63,25.02,Groundnut
863.75,17.33,Clay,2.13,15.39,Barley
904.78,25.25,Loamy,4.75,24.1,Sugarcane
1010.01,29.45,Loamy,8.98,36.72,Potato
655.88,16.34,Black,9.44,28.61,Sunflower
728.93,31.91,Red,8.99,35.09,Pulses
376.68,23.76,Loamy,6.8,24.29,Tomato
998.12,38.51,Black,1.01,21.18,Cotton
717.73,28.93,Sandy,1.74,20.31,Maize
204.41,17.78,Clay,3.78,10.33,Lentils
675.35,32.42,Black,4.08,26.6,Soybean
415.03,17.48,Black,2.88,19.79,Sunflower
906.63,37.55,Black,6.67,28.36,Sunflower
402.02,16.59,Black,8.79,29.61,Cotton
281.53,26.12,Black,8.59,25.69,Cotton
651.91,33.33,Black,2.54,23.54,Soybean
322.55,23.07,Sandy,8.34,24.93,Watermelon
433.06,15.32,Red,4.92,21.54,Sorghum
456.71,29.55,Clay,1.01,15.86,Wheat
1185.98,16.56,Red,9.98,34.62,Pulses
586.05,38.65,Red,8.64,35.05,Groundnut
865.11,34.55,Clay,2.64,27.26,Barley
520.15,37.94,Loamy,5.71,27.31,Sugarcane
806.46,18.93,Black,0.84,14.93,Sunflower
905.22,25.04,Red,5.21,26.82,Pulses
449.8,27.06,Sandy,5.34,22.74,Cucumber
756.32,32.59,Black,5.91,27.77,Sunflower
967.91,29.12,Black,6.38,27.48,Chickpeas
615.92,31.03,Clay,3.3,23.22,Mustard
729.68,21.31,Clay,4.64,29.81,Barley
1029.9,27.76,Red,2.83,24.14,Millet
833.0,26.23,Red,5.82,27.99,Millet
358.84,30.81,Loamy,7.79,26.7,Tomato
268.37,22.77,Loamy,9.58,28.49,Potato
954.86,24.51,Black,2.47,15.31,Chickpeas
486.43,32.7,Sandy,4.52,18.16,Peanut
890.2,29.6,Loamy,6.38,27.4,Sugarcane
472.05,23.44,Red,3.38,23.29,Pulses
223.89,25.64,Loamy,3.88,15.71,Potato
989.7,37.6,Sandy,2.71,23.9,Maize
547.79,28.21,Red,4.29,15.98,Millet
230.34,25.05,Red,1.17,9.21,Sorghum
860.14,23.62,Black,9.72,40.79,Soybean
200.06,32.88,Loamy,4.97,22.16,Sugarcane
798.9,33.16,Loamy,7.44,37.22,Potato
749.34,35.19,Black,4.83,32.05,Soybean
1127.24,38.79,Black,0.8,23.86,Sunflower
454.43,28.07,Sandy,9.31,33.79,Maize
1071.15,32.28,Sandy,3.84,31.37,Maize
953.04,29.07,Black,3.74,30.96,Chickpeas
1001.88,29.74,Clay,6.5,29.35,Wheat
729.93,35.96,Sandy,5.55,28.21,Maize
567.88,36.49,Black,3.32,19.96,Soybean
260.12,23.94,Loamy,1.42,18.49,Potato
573.94,35.54,Loamy,6.07,30.95,Rice
960.0,28.74,Loamy,7.51,34.0,Rice
427.95,38.77,Clay,9.2,38.32,Mustard
1113.76,33.8,Sandy,6.92,33.77,Peanut
557.66,25.58,Clay,2.83,12.62,Lentils
925.05,33.06,Loamy,9.67,32.36,Sugarcane
515.64,23.18,Loamy,4.23,25.58,Potato
612.8,15.32,Loamy,2.96,17.85,Sugarcane
807.49,18.2,Black,1.6,21.86,Soybean
1173.21,22.74,Black,3.97,28.63,Cotton
709.0,23.73,Red,4.01,26.65,Sorghum
250.01,22.65,Loamy,9.88,31.8,Sugarcane
258.84,26.44,Red,1.05,18.48,Sorghum
1141.51,16.31,Sandy,1.84,25.0,Cucumber
236.2,26.09,Black,2.06,18.83,Sunflower
619.17,15.79,Black,7.86,27.47,Chickpeas
1036.99,38.95,Red,0.71,22.87,Pulses
1100.6,36.67,Black,6.77,29.97,Soybean
1155.81,15.15,Red,5.69,30.16,Pulses
960.3,29.29,Sandy,1.04,27.77,Maize
952.52,27.53,Sandy,8.88,41.5,Watermelon
377.89,35.3,Red,6.87,30.92,Pulses
689.81,37.86,Loamy,3.74,26.04,Potato
335.12,22.62,Sandy,9.64,27.23,Peanut
945.93,19.47,Sandy,9.45,32.36,Watermelon
1009.32,34.83,Clay,6.64,34.27,Barley
289.54,25.36,Clay,5.44,23.39,Barley
1157.46,39.87,Loamy,8.98,36.6,Rice
323.29,33.34,Red,9.59,29.32,Sorghum
797.05,21.42,Red,9.5,34.96,Sorghum
575.96,25.72,Red,3.61,18.2,Millet
989.91,16.76,Red,4.06,21.73,Sorghum
331.48,26.23,Red,3.58,16.2,Pulses
268.73,29.93,Sandy,2.64,14.05,Peanut
1034.62,31.82,Black,3.42,32.0,Cotton
892.3,33.77,Black,0.96,23.51,Sunflower
500.47,20.35,Red,3.39,13.16,Sorghum
668.74,25.79,Red,5.65,27.06,Millet
836.47,18.92,Sandy,4.96,13.34,Watermelon
1097.29,26.73,Black,7.16,34.48,Cotton
565.81,20.67,Red,9.34,31.69,Pulses
818.95,38.31,Red,8.06,39.8,Pulses
329.09,15.2,Loamy,5.02,22.22,Rice
897.79,15.34,Loamy,9.84,34.51,Rice
1195.88,15.55,Black,9.94,32.91,Chickpeas
734.63,39.45,Loamy,3.97,29.07,Rice
941.31,26.86,Clay,1.01,16.39,Mustard
769.01,37.13,Sandy,5.72,27.88,Maize
727.25,19.91,Clay,3.33,19.49,Mustard
938.17,17.96,Loamy,7.66,30.67,Potato
299.28,26.75,Red,7.41,24.28,Groundnut
811.11,32.91,Black,9.31,29.96,Sunflower
850.79,29.28,Clay,6.23,27.58,Barley
397.42,25.17,Sandy,7.71,22.98,Peanut
1176.41,24.81,Red,0.9,21.78,Groundnut
1113.5,18.79,Clay,7.24,34.85,Barley
253.82,21.08,Red,1.36,12.97,Pulses
333.69,18.18,Loamy,7.48,20.78,Tomato
483.76,17.05,Black,0.99,6.81,Soybean
607.31,15.31,Clay,9.31,29.4,Wheat
730.22,22.75,Red,6.91,30.18,Pulses
477.36,32.1,Clay,6.34,24.6,Wheat
291.85,17.51,Sandy,3.29,16.58,Watermelon
975.07,35.32,Sandy,3.32,23.92,Peanut
506.26,27.65,Clay,9.01,31.36,Wheat
825.69,19.13,Black,4.8,19.39,Sunflower
1181.89,21.01,Black,2.69,20.09,Chickpeas
833.58,36.04,Red,5.82,31.68,Pulses
1043.79,20.64,Red,9.48,36.95,Sorghum
227.13,30.22,Black,4.4,23.4,Sunflower
213.56,25.27,Clay,1.36,14.98,Mustard
1195.01,17.77,Black,1.9,20.81,Cotton
995.87,27.82,Sandy,3.48,29.39,Cucumber
530.14,23.21,Sandy,2.66,17.43,Peanut
1099.0,26.17,Sandy,8.93,32.32,Maize
1045.48,33.16,Black,0.63,20.65,Chickpeas
595.27,20.08,Loamy,5.12,23.85,Sugarcane
982.22,19.82,Loamy,9.74,41.95,Tomato
353.11,35.97,Sandy,2.31,20.62,Maize
847.43,31.24,Black,8.82,36.14,Chickpeas
742.03,28.88,Loamy,6.41,32.91,Sugarcane
211.1,33.5,Black,4.49,19.01,Sunflower
313.35,20.51,Red,0.64,8.57,Groundnut
619.51,26.58,Sandy,7.76,25.93,Peanut
695.32,15.64,Sandy,6.35,25.11,Peanut
696.39,19.69,Black,0.69,14.85,Cotton
425.2,23.3,Black,6.0,23.44,Soybean
579.68,24.19,Loamy,9.24,33.49,Tomato
1061.62,38.5,Loamy,6.97,33.79,Potato
531.01,31.35,Loamy,7.76,36.48,Potato
217.15,19.55,Loamy,6.49,19.62,Rice
1032.6,25.57,Loamy,1.69,17.71,Potato
382.24,27.72,Red,8.58,27.97,Groundnut
354.47,30.39,Black,6.02,24.74,Sunflower
581.71,17.63,Black,8.31,28.45,Chickpeas
262.85,32.83,Red,3.82,22.7,Sorghum
1157.48,26.47,Clay,1.7,29.36,Barley
1169.0,28.08,Sandy,1.09,18.03,Peanut
706.92,25.32,Sandy,5.28,25.91,Cucumber
311.72,17.97,Black,3.67,15.24,Sunflower
437.62,29.62,Loamy,4.37,24.04,Rice
992.3,15.79,Sandy,7.27,28.03,Maize
1043.04,30.55,Loamy,2.54,27.85,Sugarcane
840.49,38.13,Loamy,8.42,35.77,Sugarcane
578.79,18.43,Loamy,6.15,23.12,Potato
786.42,32.59,Loamy,4.5,26.72,Rice
405.58,24.77,Clay,6.89,22.62,Mustard
510.33,23.87,Sandy,1.44,17.39,Peanut
934.21,24.57,Clay,3.68,26.03,Lentils
384.82,24.19,Red,1.52,12.92,Pulses
410.16,19.69,Loamy,4.11,20.14,Sugarcane
889.92,35.88,Clay,5.7,28.55,Barley
1183.27,22.01,Black,9.78,35.14,Sunflower
745.53,28.54,Clay,0.97,14.28,Lentils
543.63,26.8,Loamy,4.2,24.0,Tomato
799.42,23.94,Black,6.83,34.26,Sunflower
953.3,33.18,Red,6.21,31.63,Sorghum
509.72,38.76,Clay,6.9,34.39,Mustard
791.62,20.81,Loamy,2.82,20.18,Tomato
383.96,19.33,Loamy,4.5,16.23,Sugarcane
664.27,27.41,Loamy,6.9,27.58,Potato
335.33,19.09,Clay,5.46,18.04,Wheat
403.34,30.03,Black,9.96,32.12,Sunflower
744.04,38.09,Clay,8.83,37.09,Lentils
495.28,16.09,Loamy,2.69,9.17,Potato
235.36,24.43,Clay,7.13,16.52,Barley
1060.14,22.16,Loamy,0.63,21.28,Rice
550.68,32.86,Sandy,7.59,26.32,Cucumber
220.54,21.73,Sandy,3.89,15.04,Maize
784.0,29.87,Clay,4.06,20.9,Barley
1128.46,29.53,Black,5.54,30.55,Sunflower
422.72,20.64,Loamy,4.24,16.04,Rice
607.39,23.89,Sandy,1.14,15.43,Watermelon
946.5,19.53,Black,4.87,28.58,Cotton
933.99,23.26,Red,5.55,21.98,Pulses
883.64,27.91,Clay,2.36,15.06,Wheat
880.6,24.05,Red,6.22,28.65,Sorghum
766.59,19.14,Loamy,6.42,33.05,Rice
311.97,37.64,Loamy,4.63,24.56,Tomato
392.98,19.92,Clay,7.17,21.14,Mustard
1006.77,20.81,Clay,8.5,33.91,Mustard
910.8,20.11,Clay,1.11,11.81,Mustard
647.67,19.36,Sandy,9.91,29.83,Maize
490.2,30.28,Black,4.05,19.97,Sunflower
569.13,37.05,Sandy,3.8,25.91,Cucumber
749.63,23.09,Sandy,4.81,27.56,Watermelon
491.77,36.23,Clay,2.07,20.32,Barley
536.95,22.71,Red,2.0,15.31,Pulses
1063.26,21.4,Red,5.89,30.35,Pulses
967.45,33.0,Black,9.87,41.08,Cotton
1043.88,39.33,Red,7.11,33.68,Pulses
1069.58,38.67,Black,1.69,23.84,Soybean
884.5,37.19,Clay,8.1,38.84,Mustard
546.16,17.85,Sandy,7.13,24.54,Peanut
564.72,25.53,Black,6.16,26.87,Sunflower
664.54,39.1,Black,6.14,35.32,Sunflower
430.52,29.71,Sandy,1.93,21.59,Watermelon
465.85,39.77,Red,3.42,19.93,Millet
732.35,20.48,Clay,6.14,23.46,Lentils
371.51,24.35,Sandy,4.58,24.23,Maize
205.53,19.46,Loamy,6.44,20.09,Potato
782.21,18.88,Loamy,0.72,17.02,Tomato
1154.41,33.3,Loamy,6.28,34.23,Rice
917.77,38.41,Sandy,6.51,31.98,Cucumber
944.63,28.67,Black,9.35,35.14,Chickpeas
536.95,38.6,Black,9.01,37.62,Sunflower
1036.1,38.98,Sandy,6.4,40.03,Cucumber
876.41,27.1,Black,6.72,29.98,Chickpeas
608.44,30.28,Black,0.9,8.9,Sunflower
624.07,18.17,Sandy,6.32,29.91,Cucumber
419.51,22.31,Red,6.67,24.43,Pulses
895.49,22.92,Clay,2.07,20.24,Barley
324.95,22.72,Red,6.91,19.9,Pulses
890.35,15.61,Red,1.47,15.95,Sorghum
